year,month,gear,ocean,lon,lat,tonnes
2003,5,LL,Indian,30,-40,6
2003,5,LL,Indian,35,-40,12
2003,5,LL,Indian,40,-40,119
2003,5,LL,Indian,45,-40,71
2003,5,LL,Indian,50,-40,116
2003,5,LL,Indian,55,-40,146
2003,5,LL,Indian,75,-30,0
2003,5,LL,Indian,80,-30,5
2003,5,LL,Indian,85,-35,0
2003,5,LL,Indian,85,-30,8
2003,5,LL,Indian,85,-25,14
2003,5,LL,Indian,90,-35,1
2003,5,LL,Indian,90,-30,0
2003,5,LL,Pacific,NA,NA,1
2003,5,LL,Pacific,-180,-35,1
2003,5,LL,Pacific,150,-40,383
2003,5,LL,Pacific,150,-35,57
2003,5,LL,Pacific,155,-40,5
2003,5,LL,Pacific,155,-35,27
2003,5,LL,Pacific,165,-45,17
2003,5,LL,Pacific,165,-40,57
2003,5,LL,Pacific,170,-35,0
2003,5,LL,Pacific,175,-40,33
2003,5,LL,Pacific,175,-35,27
2003,6,LL,Atlantic,-10,-40,2
2003,6,LL,Atlantic,-10,-35,2
2003,6,LL,Atlantic,-5,-40,1
2003,6,LL,Atlantic,0,-40,49
2003,6,LL,Atlantic,5,-40,323
2003,6,LL,Atlantic,5,-35,41
2003,6,LL,Atlantic,10,-40,323
2003,6,LL,Atlantic,10,-35,32
2003,6,LL,Atlantic,15,-45,13
2003,6,LL,Atlantic,15,-40,95
2003,6,LL,Atlantic,15,-35,0
2003,6,LL,Indian,NA,NA,6
2003,6,LL,Indian,20,-40,103
2003,6,LL,Indian,25,-40,137
2003,6,LL,Indian,25,-35,8
2003,6,LL,Indian,30,-40,15
2003,6,LL,Indian,30,-35,1
2003,6,LL,Indian,35,-40,8
2003,6,LL,Indian,40,-40,84
2003,6,LL,Indian,45,-40,13
2003,6,LL,Indian,45,-35,1
2003,6,LL,Indian,65,-30,12
2003,6,LL,Indian,70,-30,1
2003,6,LL,Indian,75,-30,38
2003,6,LL,Indian,80,-30,1
2003,6,LL,Indian,85,-30,6
2003,6,LL,Indian,95,-30,1
2003,6,LL,Pacific,NA,NA,0
2003,6,LL,Pacific,-180,-35,1
2003,6,LL,Pacific,-170,-35,0
2003,6,LL,Pacific,150,-40,96
2003,6,LL,Pacific,150,-35,84
2003,6,LL,Pacific,150,-30,0
2003,6,LL,Pacific,155,-40,2
2003,6,LL,Pacific,155,-35,327
2003,6,LL,Pacific,165,-40,33
2003,6,LL,Pacific,175,-40,0
2003,6,LL,Pacific,175,-35,181
2003,7,LL,Atlantic,-10,-35,2
2003,7,LL,Atlantic,-5,-40,5
2003,7,LL,Atlantic,0,-40,17
2003,7,LL,Atlantic,0,-35,2
2003,7,LL,Atlantic,5,-40,116
2003,7,LL,Atlantic,5,-35,42
2003,7,LL,Atlantic,10,-40,88
2003,7,LL,Atlantic,10,-35,30
2003,7,LL,Atlantic,15,-40,5
2003,7,LL,Atlantic,15,-35,0
2003,7,LL,Indian,NA,NA,9
2003,7,LL,Indian,20,-40,29
2003,7,LL,Indian,20,-35,14
2003,7,LL,Indian,25,-40,15
2003,7,LL,Indian,25,-35,45
2003,7,LL,Indian,30,-40,2
2003,7,LL,Indian,30,-35,4
2003,7,LL,Indian,40,-40,4
2003,7,LL,Indian,40,-35,1
2003,7,LL,Indian,45,-40,1
2003,7,LL,Indian,55,-30,1
2003,7,LL,Indian,60,-30,6
2003,7,LL,Indian,65,-30,7
2003,7,LL,Indian,70,-30,22
2003,7,LL,Indian,75,-30,52
2003,7,LL,Indian,80,-30,61
2003,7,LL,Indian,80,-25,14
2003,7,LL,Indian,85,-30,92
2003,7,LL,Indian,85,-25,12
2003,7,LL,Indian,90,-30,11
2003,7,LL,Indian,95,-30,0
2003,7,LL,Pacific,-180,-25,0
2003,7,LL,Pacific,-175,-25,0
2003,7,LL,Pacific,150,-35,31
2003,7,LL,Pacific,150,-30,6
2003,7,LL,Pacific,155,-35,480
2003,7,LL,Pacific,155,-30,21
2003,7,LL,Pacific,160,-35,6
2003,7,LL,Pacific,160,-30,0
2003,7,LL,Pacific,170,-30,1
2003,8,LL,Atlantic,5,-20,6
2003,8,LL,Indian,NA,NA,12
2003,8,LL,Indian,30,-35,17
2003,8,LL,Indian,35,-35,38
2003,8,LL,Indian,50,-30,1
2003,8,LL,Indian,55,-30,2
2003,8,LL,Indian,65,-30,0
2003,8,LL,Indian,65,-25,0
2003,8,LL,Indian,70,-30,10
2003,8,LL,Indian,75,-30,15
2003,8,LL,Indian,75,-25,0
2003,8,LL,Indian,80,-30,59
2003,8,LL,Indian,80,-25,91
2003,8,LL,Indian,85,-30,126
2003,8,LL,Indian,85,-25,28
2003,8,LL,Indian,90,-30,68
2003,8,LL,Indian,90,-25,39
2003,8,LL,Indian,95,-35,6
2003,8,LL,Pacific,150,-35,0
2003,8,LL,Pacific,150,-30,3
2003,8,LL,Pacific,155,-30,0
2003,8,LL,Pacific,165,-30,4
2003,8,LL,Pacific,170,-30,2
2003,8,LL,Pacific,175,-30,0
2003,9,HAND,Pacific,170,-40,0
2003,9,LL,Atlantic,0,-20,76
2003,9,LL,Indian,NA,NA,30
2003,9,LL,Indian,30,-35,3
2003,9,LL,Indian,35,-35,17
2003,9,LL,Indian,60,-25,8
2003,9,LL,Indian,60,-20,11
2003,9,LL,Indian,65,-20,8
2003,9,LL,Indian,75,-20,3
2003,9,LL,Indian,80,-25,1
2003,9,LL,Indian,85,-35,10
2003,9,LL,Indian,85,-30,85
2003,9,LL,Indian,85,-25,11
2003,9,LL,Indian,90,-40,1
2003,9,LL,Indian,90,-35,27
2003,9,LL,Indian,90,-30,2
2003,9,LL,Indian,90,-25,4
2003,9,LL,Indian,95,-40,23
2003,9,LL,Indian,95,-35,139
2003,9,LL,Indian,100,-40,28
2003,9,LL,Indian,100,-35,37
2003,9,LL,Indian,100,-30,2
2003,9,LL,Indian,100,-25,1
2003,9,LL,Indian,105,-35,2
2003,9,LL,Indian,115,-35,1
2003,9,LL,Indian,120,-40,1
2003,9,LL,Indian,120,-35,2
2003,9,LL,Pacific,150,-30,0
2003,9,LL,Pacific,160,-30,0
2003,9,LL,Pacific,165,-30,2
2003,9,LL,Pacific,170,-30,1
2003,9,LL,Pacific,175,-30,0
2003,10,LL,Indian,NA,NA,56
2003,10,LL,Indian,30,-35,0
2003,10,LL,Indian,80,-35,1
2003,10,LL,Indian,85,-40,0
2003,10,LL,Indian,85,-35,59
2003,10,LL,Indian,90,-40,3
2003,10,LL,Indian,90,-35,79
2003,10,LL,Indian,90,-30,1
2003,10,LL,Indian,90,-25,0
2003,10,LL,Indian,95,-40,1
2003,10,LL,Indian,95,-35,54
2003,10,LL,Indian,95,-25,0
2003,10,LL,Indian,100,-40,2
2003,10,LL,Indian,100,-35,10
2003,10,LL,Indian,100,-30,1
2003,10,LL,Indian,100,-25,0
2003,10,LL,Indian,105,-40,0
2003,10,LL,Indian,105,-35,0
2003,10,LL,Indian,105,-30,1
2003,10,LL,Indian,105,-25,1
2003,10,LL,Indian,110,-30,2
2003,10,LL,Indian,115,-40,0
2003,10,LL,Indian,120,-40,0
2003,10,LL,Pacific,150,-30,1
2003,10,LL,Pacific,155,-30,0
2003,10,LL,Pacific,160,-35,17
2003,10,LL,Pacific,160,-30,6
2003,10,LL,Pacific,165,-35,40
2003,10,LL,Pacific,165,-30,5
2003,10,LL,Pacific,170,-30,0
2003,10,LL,Pacific,175,-30,0
2003,11,LL,Indian,NA,NA,43
2003,11,LL,Indian,30,-40,2
2003,11,LL,Indian,35,-40,1
2003,11,LL,Indian,35,-35,2
2003,11,LL,Indian,85,-40,1
2003,11,LL,Indian,85,-35,29
2003,11,LL,Indian,90,-40,11
2003,11,LL,Indian,90,-35,125
2003,11,LL,Indian,95,-40,20
2003,11,LL,Indian,95,-35,57
2003,11,LL,Indian,100,-40,2
2003,11,LL,Indian,100,-35,11
2003,11,LL,Indian,100,-30,14
2003,11,LL,Indian,100,-25,0
2003,11,LL,Indian,105,-40,0
2003,11,LL,Indian,105,-30,26
2003,11,LL,Indian,110,-30,0
2003,11,LL,Pacific,-135,-10,0
2003,11,LL,Pacific,-135,-5,0
2003,11,LL,Pacific,-125,-10,0
2003,11,LL,Pacific,-115,-10,0
2003,11,LL,Pacific,160,-35,11
2003,11,LL,Pacific,160,-30,3
2003,11,LL,Pacific,165,-35,58
2003,11,LL,Pacific,165,-30,17
2003,11,LL,Pacific,170,-30,0
2003,11,LL,Pacific,175,-30,0
2003,12,LL,Indian,NA,NA,55
2003,12,LL,Indian,35,-35,3
2003,12,LL,Indian,40,-35,1
2003,12,LL,Indian,45,-40,0
2003,12,LL,Indian,85,-40,2
2003,12,LL,Indian,90,-40,14
2003,12,LL,Indian,90,-35,5
2003,12,LL,Indian,95,-40,27
2003,12,LL,Indian,95,-35,2
2003,12,LL,Indian,95,-30,7
2003,12,LL,Indian,100,-40,43
2003,12,LL,Indian,100,-35,1
2003,12,LL,Indian,100,-30,34
2003,12,LL,Indian,105,-30,0
2003,12,LL,Indian,105,-20,0
2003,12,LL,Indian,145,-45,1
2003,12,LL,Indian,145,-40,18
2003,12,LL,Pacific,-120,-10,0
2003,12,LL,Pacific,-110,-10,0
2003,12,LL,Pacific,160,-35,0
2003,12,LL,Pacific,160,-30,0
2003,12,LL,Pacific,165,-35,25
2003,12,LL,Pacific,165,-30,7
2003,12,PS,Indian,130,-30,660
2003,12,TROL,Indian,NA,NA,0
2004,NA,LL,Indian,NA,NA,47
2004,NA,LL,Pacific,NA,NA,1
2004,1,LL,Indian,NA,NA,113
2004,1,LL,Indian,35,-35,14
2004,1,LL,Indian,35,-30,3
2004,1,LL,Indian,40,-35,6
2004,1,LL,Indian,40,-30,4
2004,1,LL,Indian,95,-30,1
2004,1,LL,Indian,100,-30,7
2004,1,LL,Indian,110,-15,0
2004,1,LL,Indian,115,-15,1
2004,1,LL,Indian,145,-40,1
2004,1,PS,Indian,130,-30,"1,538"
2004,2,LL,Indian,NA,NA,100
2004,2,LL,Indian,100,-30,1
2004,2,LL,Indian,115,-15,0
2004,2,PS,Indian,130,-30,"1,725"
2004,2,TROL,Indian,NA,NA,3
2004,3,LL,Atlantic,10,-35,0
2004,3,LL,Indian,NA,NA,68
2004,3,LL,Indian,30,-40,2
2004,3,LL,Indian,35,-40,8
2004,3,LL,Indian,40,-40,9
2004,3,LL,Indian,45,-40,1
2004,3,LL,Indian,90,-35,2
2004,3,LL,Indian,100,-35,1
2004,3,LL,Indian,100,-25,0
2004,3,LL,Pacific,165,-45,1
2004,3,LL,Pacific,175,-35,0
2004,3,PS,Indian,130,-30,951
2004,4,LL,Atlantic,5,-40,0
2004,4,LL,Atlantic,10,-40,3
2004,4,LL,Atlantic,15,-40,1
2004,4,LL,Indian,NA,NA,5
2004,4,LL,Indian,20,-40,5
2004,4,LL,Indian,25,-40,9
2004,4,LL,Indian,30,-40,4
2004,4,LL,Indian,35,-40,2
2004,4,LL,Indian,40,-40,0
2004,4,LL,Indian,85,-35,10
2004,4,LL,Indian,90,-35,11
2004,4,LL,Indian,90,-30,0
2004,4,LL,Indian,95,-35,0
2004,4,LL,Indian,100,-35,10
2004,4,LL,Indian,100,-30,0
2004,4,LL,Indian,130,-40,0
2004,4,LL,Pacific,150,-40,104
2004,4,LL,Pacific,150,-35,2
2004,4,LL,Pacific,155,-40,0
2004,4,LL,Pacific,155,-35,0
2004,4,LL,Pacific,165,-45,26
2004,4,LL,Pacific,165,-40,15
2004,4,LL,Pacific,170,-35,1
2004,4,LL,Pacific,170,-30,0
2004,4,LL,Pacific,175,-40,2
2004,4,LL,Pacific,175,-35,1
2004,4,TROL,Indian,NA,NA,0
2004,5,LL,Atlantic,-10,-40,1
2004,5,LL,Atlantic,-10,-35,0
2004,5,LL,Atlantic,-5,-40,4
2004,5,LL,Atlantic,0,-40,7
2004,5,LL,Atlantic,0,-30,0
2004,5,LL,Atlantic,5,-40,2
2004,5,LL,Atlantic,10,-40,3
2004,5,LL,Atlantic,10,-35,0
2004,5,LL,Atlantic,10,-30,0
2004,5,LL,Atlantic,15,-40,6
2004,5,LL,Indian,NA,NA,4
2004,5,LL,Indian,20,-40,31
2004,5,LL,Indian,20,-35,0
2004,5,LL,Indian,25,-40,62
2004,5,LL,Indian,25,-35,2
2004,5,LL,Indian,30,-40,49
2004,5,LL,Indian,35,-40,68
2004,5,LL,Indian,40,-40,199
2004,5,LL,Indian,40,-35,0
2004,5,LL,Indian,45,-40,146
2004,5,LL,Indian,45,-35,12
2004,5,LL,Indian,50,-40,61
2004,5,LL,Indian,50,-35,4
2004,5,LL,Indian,55,-45,1
2004,5,LL,Indian,55,-40,152
2004,5,LL,Indian,55,-35,3
2004,5,LL,Indian,55,-30,1
2004,5,LL,Indian,60,-45,17
2004,5,LL,Indian,60,-40,73
2004,5,LL,Indian,60,-35,3
2004,5,LL,Indian,65,-40,43
2004,5,LL,Indian,65,-30,0
2004,5,LL,Indian,75,-30,1
2004,5,LL,Indian,80,-30,7
2004,5,LL,Indian,85,-30,8
2004,5,LL,Indian,90,-35,4
2004,5,LL,Indian,90,-30,13
2004,5,LL,Indian,95,-35,2
2004,5,LL,Indian,95,-30,3
2004,5,LL,Indian,100,-35,2
2004,5,LL,Indian,100,-30,0
2004,5,LL,Indian,130,-35,0
2004,5,LL,Pacific,150,-40,134
2004,5,LL,Pacific,150,-35,66
2004,5,LL,Pacific,155,-40,16
2004,5,LL,Pacific,155,-35,41
2004,5,LL,Pacific,160,-45,4
2004,5,LL,Pacific,160,-40,12
2004,5,LL,Pacific,165,-45,25
2004,5,LL,Pacific,165,-40,48
2004,5,LL,Pacific,170,-40,2
2004,5,LL,Pacific,175,-40,9
2004,5,LL,Pacific,175,-35,5
2004,6,HAND,Pacific,165,-40,0
2004,6,LL,Atlantic,-10,-40,1
2004,6,LL,Atlantic,-10,-35,0
2004,6,LL,Atlantic,-10,-30,0
2004,6,LL,Atlantic,-5,-40,4
2004,6,LL,Atlantic,-5,-30,1
2004,6,LL,Atlantic,0,-40,7
2004,6,LL,Atlantic,5,-35,1
2004,6,LL,Atlantic,5,-30,1
2004,6,LL,Atlantic,5,-20,1
2004,6,LL,Atlantic,10,-40,0
2004,6,LL,Atlantic,10,-35,0
2004,6,LL,Atlantic,10,-30,2
2004,6,LL,Atlantic,10,-15,2
2004,6,LL,Atlantic,15,-40,1
2004,6,LL,Indian,NA,NA,10
2004,6,LL,Indian,20,-45,0
2004,6,LL,Indian,20,-40,15
2004,6,LL,Indian,25,-40,233
2004,6,LL,Indian,25,-35,145
2004,6,LL,Indian,25,-30,0
2004,6,LL,Indian,30,-40,219
2004,6,LL,Indian,30,-35,14
2004,6,LL,Indian,35,-40,90
2004,6,LL,Indian,35,-35,21
2004,6,LL,Indian,40,-40,41
2004,6,LL,Indian,40,-35,4
2004,6,LL,Indian,45,-40,9
2004,6,LL,Indian,45,-35,50
2004,6,LL,Indian,45,-30,1
2004,6,LL,Indian,50,-40,11
2004,6,LL,Indian,50,-35,39
2004,6,LL,Indian,50,-30,4
2004,6,LL,Indian,55,-45,0
2004,6,LL,Indian,55,-40,9
2004,6,LL,Indian,55,-35,0
2004,6,LL,Indian,55,-30,18
2004,6,LL,Indian,60,-45,5
2004,6,LL,Indian,60,-40,21
2004,6,LL,Indian,60,-30,4
2004,6,LL,Indian,65,-45,0
2004,6,LL,Indian,65,-40,6
2004,6,LL,Indian,65,-30,12
2004,6,LL,Indian,70,-30,12
2004,6,LL,Indian,75,-30,12
2004,6,LL,Indian,80,-30,26
2004,6,LL,Indian,80,-25,1
2004,6,LL,Indian,85,-30,36
2004,6,LL,Indian,90,-30,17
2004,6,LL,Indian,100,-30,1
2004,6,LL,Pacific,-180,-35,4
2004,6,LL,Pacific,150,-40,0
2004,6,LL,Pacific,150,-35,36
2004,6,LL,Pacific,150,-30,12
2004,6,LL,Pacific,155,-40,0
2004,6,LL,Pacific,155,-35,348
2004,6,LL,Pacific,155,-30,3
2004,6,LL,Pacific,160,-40,3
2004,6,LL,Pacific,160,-35,0
2004,6,LL,Pacific,160,-30,1
2004,6,LL,Pacific,165,-40,124
2004,6,LL,Pacific,170,-40,4
2004,6,LL,Pacific,175,-40,16
2004,6,LL,Pacific,175,-35,35
2004,6,TROL,Pacific,165,-40,1
2004,6,TROL,Pacific,170,-40,0
2004,7,HAND,Pacific,165,-40,0
2004,7,HAND,Pacific,170,-40,0
2004,7,LL,Atlantic,-10,-40,0
2004,7,LL,Atlantic,-10,-35,7
2004,7,LL,Atlantic,-10,-30,5
2004,7,LL,Atlantic,-5,-40,2
2004,7,LL,Atlantic,-5,-30,1
2004,7,LL,Atlantic,0,-40,3
2004,7,LL,Atlantic,5,-35,9
2004,7,LL,Atlantic,5,-25,1
2004,7,LL,Atlantic,10,-35,2
2004,7,LL,Atlantic,10,-25,2
2004,7,LL,Atlantic,10,-15,2
2004,7,LL,Atlantic,15,-40,2
2004,7,LL,Atlantic,15,-35,3
2004,7,LL,Indian,NA,NA,1
2004,7,LL,Indian,20,-40,3
2004,7,LL,Indian,20,-35,51
2004,7,LL,Indian,25,-40,104
2004,7,LL,Indian,25,-35,209
2004,7,LL,Indian,25,-30,1
2004,7,LL,Indian,30,-40,182
2004,7,LL,Indian,30,-35,117
2004,7,LL,Indian,30,-30,1
2004,7,LL,Indian,35,-40,121
2004,7,LL,Indian,35,-35,205
2004,7,LL,Indian,35,-30,0
2004,7,LL,Indian,40,-40,19
2004,7,LL,Indian,40,-35,130
2004,7,LL,Indian,45,-40,2
2004,7,LL,Indian,45,-35,49
2004,7,LL,Indian,45,-30,8
2004,7,LL,Indian,50,-35,37
2004,7,LL,Indian,50,-30,12
2004,7,LL,Indian,55,-30,4
2004,7,LL,Indian,60,-30,3
2004,7,LL,Indian,65,-30,21
2004,7,LL,Indian,70,-30,52
2004,7,LL,Indian,75,-30,165
2004,7,LL,Indian,80,-30,134
2004,7,LL,Indian,80,-25,12
2004,7,LL,Indian,85,-35,2
2004,7,LL,Indian,85,-30,68
2004,7,LL,Indian,85,-25,8
2004,7,LL,Indian,90,-30,24
2004,7,LL,Indian,90,-25,1
2004,7,LL,Indian,100,-30,0
2004,7,LL,Pacific,150,-35,28
2004,7,LL,Pacific,150,-30,71
2004,7,LL,Pacific,150,-25,1
2004,7,LL,Pacific,155,-35,287
2004,7,LL,Pacific,155,-30,57
2004,7,LL,Pacific,160,-35,0
2004,7,LL,Pacific,160,-30,3
2004,7,LL,Pacific,160,-25,0
2004,7,LL,Pacific,165,-40,20
2004,7,LL,Pacific,165,-30,0
2004,7,LL,Pacific,170,-40,1
2004,7,LL,Pacific,170,-30,0
2004,7,LL,Pacific,175,-40,0
2004,7,LL,Pacific,175,-35,54
2004,7,TROL,Pacific,170,-40,0
2004,8,HAND,Pacific,170,-40,0
2004,8,LL,Atlantic,-15,-35,1
2004,8,LL,Atlantic,-10,-35,0
2004,8,LL,Atlantic,-5,-30,6
2004,8,LL,Atlantic,10,-35,2
2004,8,LL,Atlantic,15,-35,9
2004,8,LL,Indian,NA,NA,4
2004,8,LL,Indian,20,-35,8
2004,8,LL,Indian,25,-45,2
2004,8,LL,Indian,25,-35,48
2004,8,LL,Indian,25,-30,0
2004,8,LL,Indian,30,-40,45
2004,8,LL,Indian,30,-35,70
2004,8,LL,Indian,35,-40,28
2004,8,LL,Indian,35,-35,36
2004,8,LL,Indian,35,-30,1
2004,8,LL,Indian,35,-25,4
2004,8,LL,Indian,40,-35,58
2004,8,LL,Indian,40,-30,0
2004,8,LL,Indian,40,-25,1
2004,8,LL,Indian,45,-35,1
2004,8,LL,Indian,45,-30,3
2004,8,LL,Indian,45,-25,0
2004,8,LL,Indian,50,-35,4
2004,8,LL,Indian,50,-30,4
2004,8,LL,Indian,50,-25,9
2004,8,LL,Indian,55,-30,12
2004,8,LL,Indian,55,-25,0
2004,8,LL,Indian,60,-30,4
2004,8,LL,Indian,65,-30,14
2004,8,LL,Indian,65,-25,0
2004,8,LL,Indian,70,-30,20
2004,8,LL,Indian,70,-25,0
2004,8,LL,Indian,75,-30,17
2004,8,LL,Indian,75,-25,2
2004,8,LL,Indian,80,-30,96
2004,8,LL,Indian,80,-25,35
2004,8,LL,Indian,85,-35,5
2004,8,LL,Indian,85,-30,63
2004,8,LL,Indian,85,-25,16
2004,8,LL,Indian,90,-30,33
2004,8,LL,Indian,90,-25,14
2004,8,LL,Indian,95,-25,2
2004,8,LL,Pacific,150,-35,37
2004,8,LL,Pacific,150,-30,47
2004,8,LL,Pacific,155,-30,0
2004,8,LL,Pacific,160,-30,8
2004,8,LL,Pacific,170,-30,0
2004,9,LL,Indian,NA,NA,14
2004,9,LL,Indian,20,-35,23
2004,9,LL,Indian,35,-35,14
2004,9,LL,Indian,40,-25,2
2004,9,LL,Indian,55,-35,0
2004,9,LL,Indian,55,-30,2
2004,9,LL,Indian,60,-30,2
2004,9,LL,Indian,60,-25,2
2004,9,LL,Indian,65,-30,9
2004,9,LL,Indian,65,-25,2
2004,9,LL,Indian,70,-30,5
2004,9,LL,Indian,75,-40,2
2004,9,LL,Indian,75,-30,18
2004,9,LL,Indian,75,-25,11
2004,9,LL,Indian,80,-40,5
2004,9,LL,Indian,80,-35,8
2004,9,LL,Indian,80,-30,43
2004,9,LL,Indian,80,-25,20
2004,9,LL,Indian,85,-35,10
2004,9,LL,Indian,85,-30,24
2004,9,LL,Indian,85,-25,2
2004,9,LL,Indian,90,-40,2
2004,9,LL,Indian,90,-35,28
2004,9,LL,Indian,90,-30,9
2004,9,LL,Indian,90,-25,0
2004,9,LL,Indian,95,-40,19
2004,9,LL,Indian,95,-35,73
2004,9,LL,Indian,95,-30,0
2004,9,LL,Indian,100,-40,6
2004,9,LL,Indian,100,-35,36
2004,9,LL,Indian,100,-30,1
2004,9,LL,Indian,100,-25,6
2004,9,LL,Indian,100,-20,5
2004,9,LL,Indian,105,-40,1
2004,9,LL,Indian,105,-35,5
2004,9,LL,Indian,105,-30,2
2004,9,LL,Indian,105,-25,1
2004,9,LL,Pacific,150,-35,11
2004,9,LL,Pacific,150,-30,6
2004,9,LL,Pacific,155,-30,0
2004,9,LL,Pacific,155,-25,0
2004,9,LL,Pacific,160,-30,0
2004,9,LL,Pacific,160,-25,0
2004,10,LL,Atlantic,10,-35,1
2004,10,LL,Atlantic,10,-25,4
2004,10,LL,Atlantic,15,-35,0
2004,10,LL,Indian,NA,NA,66
2004,10,LL,Indian,20,-35,0
2004,10,LL,Indian,25,-35,1
2004,10,LL,Indian,30,-35,6
2004,10,LL,Indian,35,-35,12
2004,10,LL,Indian,40,-35,8
2004,10,LL,Indian,80,-35,14
2004,10,LL,Indian,85,-35,38
2004,10,LL,Indian,85,-30,2
2004,10,LL,Indian,90,-40,3
2004,10,LL,Indian,90,-35,88
2004,10,LL,Indian,95,-35,43
2004,10,LL,Indian,95,-30,0
2004,10,LL,Indian,100,-40,12
2004,10,LL,Indian,100,-35,12
2004,10,LL,Indian,100,-30,6
2004,10,LL,Indian,100,-25,8
2004,10,LL,Indian,105,-40,3
2004,10,LL,Indian,105,-35,5
2004,10,LL,Indian,105,-30,2
2004,10,LL,Indian,105,-25,0
2004,10,LL,Indian,110,-30,0
2004,10,LL,Pacific,150,-35,0
2004,10,LL,Pacific,150,-30,1
2004,10,LL,Pacific,170,-30,0
2004,11,LL,Indian,NA,NA,49
2004,11,LL,Indian,30,-35,1
2004,11,LL,Indian,35,-35,7
2004,11,LL,Indian,40,-35,4
2004,11,LL,Indian,80,-35,1
2004,11,LL,Indian,85,-35,45
2004,11,LL,Indian,90,-40,9
2004,11,LL,Indian,90,-35,204
2004,11,LL,Indian,95,-40,44
2004,11,LL,Indian,95,-35,41
2004,11,LL,Indian,95,-30,1
2004,11,LL,Indian,100,-40,136
2004,11,LL,Indian,100,-35,20
2004,11,LL,Indian,100,-30,18
2004,11,LL,Indian,100,-25,5
2004,11,LL,Indian,105,-40,21
2004,11,LL,Indian,145,-40,1
2004,11,LL,Pacific,-140,-5,0
2004,11,LL,Pacific,-135,-10,0
2004,11,LL,Pacific,150,-35,0
2004,12,LL,Indian,NA,NA,196
2004,12,LL,Indian,35,-35,0
2004,12,LL,Indian,40,-40,1
2004,12,LL,Indian,45,-35,1
2004,12,LL,Indian,90,-40,5
2004,12,LL,Indian,90,-35,4
2004,12,LL,Indian,95,-40,19
2004,12,LL,Indian,95,-35,5
2004,12,LL,Indian,95,-30,8
2004,12,LL,Indian,100,-40,150
2004,12,LL,Indian,100,-35,30
2004,12,LL,Indian,100,-30,71
2004,12,LL,Indian,105,-40,68
2004,12,LL,Indian,110,-40,1
2004,12,PS,Indian,130,-30,620
2004,12,TROL,Indian,NA,NA,1
2005,NA,LL,Indian,NA,NA,15
2005,NA,UNCL,Indian,NA,NA,1
2005,1,LL,Indian,NA,NA,566
2005,1,LL,Indian,25,-40,1
2005,1,LL,Indian,25,-35,1
2005,1,LL,Indian,30,-40,1
2005,1,LL,Indian,30,-35,5
2005,1,LL,Indian,35,-35,5
2005,1,LL,Indian,40,-35,6
2005,1,LL,Indian,95,-30,65
2005,1,LL,Indian,100,-30,109
2005,1,PS,Indian,130,-30,"2,259"
2005,1,TROL,Indian,NA,NA,1
2005,1,TROL,Indian,130,-30,0
2005,2,LL,Indian,NA,NA,423
2005,2,LL,Indian,25,-40,0
2005,2,LL,Indian,25,-35,5
2005,2,LL,Indian,30,-40,0
2005,2,LL,Indian,30,-35,3
2005,2,LL,Indian,90,-25,2
2005,2,LL,Indian,95,-30,9
2005,2,LL,Indian,100,-30,58
2005,2,PS,Indian,130,-30,"1,806"
2005,2,TROL,Indian,120,-30,1
2005,3,LL,Indian,NA,NA,302
2005,3,LL,Indian,50,-40,0
2005,3,LL,Indian,55,-40,1
2005,3,LL,Pacific,155,-10,0
2005,3,PS,Indian,130,-30,528
2005,3,TROL,Indian,120,-30,0
2005,4,LL,Atlantic,5,-35,0
2005,4,LL,Atlantic,10,-35,0
2005,4,LL,Indian,NA,NA,75
2005,4,LL,Indian,45,-40,0
2005,4,LL,Indian,45,-35,0
2005,4,LL,Indian,55,-40,10
2005,4,LL,Indian,60,-40,0
2005,4,LL,Indian,65,-45,16
2005,4,LL,Indian,65,-40,0
2005,4,LL,Indian,80,-35,0
2005,4,LL,Indian,80,-30,0
2005,4,LL,Indian,85,-35,1
2005,4,LL,Indian,85,-30,1
2005,4,LL,Pacific,150,-40,121
2005,4,LL,Pacific,150,-35,0
2005,4,LL,Pacific,155,-40,3
2005,4,LL,Pacific,155,-35,0
2005,4,LL,Pacific,165,-45,14
2005,4,LL,Pacific,175,-40,0
2005,4,LL,Pacific,175,-35,0
2005,5,LL,Atlantic,-10,-40,1
2005,5,LL,Atlantic,-10,-35,1
2005,5,LL,Atlantic,0,-40,15
2005,5,LL,Atlantic,5,-45,0
2005,5,LL,Atlantic,5,-40,14
2005,5,LL,Atlantic,10,-45,0
2005,5,LL,Atlantic,10,-40,13
2005,5,LL,Atlantic,10,-35,0
2005,5,LL,Atlantic,10,-30,0
2005,5,LL,Atlantic,15,-45,24
2005,5,LL,Atlantic,15,-40,7
2005,5,LL,Indian,NA,NA,2
2005,5,LL,Indian,20,-40,72
2005,5,LL,Indian,20,-35,1
2005,5,LL,Indian,25,-45,0
2005,5,LL,Indian,25,-40,156
2005,5,LL,Indian,25,-35,4
2005,5,LL,Indian,30,-40,25
2005,5,LL,Indian,30,-35,1
2005,5,LL,Indian,35,-40,87
2005,5,LL,Indian,35,-35,6
2005,5,LL,Indian,40,-40,167
2005,5,LL,Indian,45,-40,79
2005,5,LL,Indian,45,-35,2
2005,5,LL,Indian,50,-40,56
2005,5,LL,Indian,50,-35,1
2005,5,LL,Indian,55,-45,3
2005,5,LL,Indian,55,-40,40
2005,5,LL,Indian,60,-45,51
